latent_dim1,latent_dim2,日期,台灣核心CPI,台灣CPI,台灣出口物價指數年增率,台灣進口物價指數年增率,台灣GDP,台灣出(入)超,台灣領先指標,台灣M1A(期底)年增率,台灣M1B(期底)年增率,台灣M2(期底)年增率,台灣隔夜拆款利率(月底值),台灣重貼現率 (月底值),美國失業率,美國初次領取失業救濟人數,美國非農業就業人數變化,美國CPI年增率,美國核心CPI年增率,美國進口價格年增率,美國出口物價指數月增率,美國GDP成長率
0.43103266,-0.12738419,2010/2/9,94.91,93.62,1.093835,8.153433,3200.72,0.89,93.39,21.57,24.23,4.73,0.104,1.25,9.8,489.0,-73.0,2.2,1.3,11.3,-0.3,1.7414
0.4364462,-0.117485285,2010/2/10,94.91,93.62,1.093835,8.153433,3200.72,0.89,93.39,21.57,24.23,4.73,0.104,1.25,9.8,489.0,-73.0,2.2,1.3,11.3,-0.3,1.7414
0.4238686,-0.1720461,2010/2/22,94.91,93.62,1.093835,8.153433,3200.72,0.89,93.39,21.57,24.23,4.73,0.104,1.25,9.8,488.0,-73.0,2.2,1.3,11.3,-0.3,1.7414
0.40423864,-0.22984844,2010/2/23,94.91,93.62,1.093835,8.153433,3200.72,0.89,93.39,21.57,24.23,4.73,0.104,1.25,9.8,488.0,-73.0,2.2,1.3,11.3,-0.3,1.7414
0.4165966,-0.18932122,2010/2/24,94.91,93.62,1.093835,8.153433,3200.72,0.89,93.39,21.57,24.23,4.73,0.104,1.25,9.8,488.0,-73.0,2.2,1.3,11.3,-0.3,1.7414
0.4219045,-0.19872671,2010/2/25,94.91,93.62,1.093835,8.153433,3200.72,0.89,93.39,21.57,24.23,4.73,0.104,1.25,9.8,488.0,-73.0,2.2,1.3,11.3,-0.3,1.7414
0.43469185,-0.17238197,2010/2/26,94.91,93.62,1.093835,8.153433,3200.72,0.89,93.39,21.57,24.23,4.73,0.104,1.25,9.8,488.0,-73.0,2.2,1.3,11.3,-0.3,1.7414
-0.43237194,0.66786623,2010/3/1,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.41785604,0.6695217,2010/3/2,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.44840962,0.6471169,2010/3/3,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.40350178,0.6624613,2010/3/4,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.40451032,0.6594435,2010/3/5,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.40114808,0.65405965,2010/3/8,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,478.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.36820912,0.66004026,2010/3/9,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,478.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.3777811,0.66497934,2010/3/10,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,478.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.3855213,0.66126156,2010/3/11,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,478.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.39240783,0.65699947,2010/3/12,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,478.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.37014425,0.6680554,2010/3/15,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.35929555,0.6730907,2010/3/16,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.40226567,0.6511389,2010/3/17,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.44492513,0.64129305,2010/3/18,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.40012842,0.65200853,2010/3/19,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,472.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.35889348,0.67179394,2010/3/22,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,459.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.35862082,0.6739415,2010/3/23,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,459.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.40395194,0.6762512,2010/3/24,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,459.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.34869623,0.68532395,2010/3/25,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,459.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.39654332,0.6761565,2010/3/26,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,459.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.41268355,0.68123066,2010/3/29,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,479.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.4044767,0.6807234,2010/3/30,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,479.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.41712677,0.67193294,2010/3/31,93.75,92.73,2.305659,8.999907,3200.72,1.5,94.2,16.37,19.03,3.86,0.13,1.25,9.9,479.0,193.0,2.4,1.2,11.2,0.7,1.7414
-0.50908136,0.7331526,2010/4/1,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,479.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.46953672,0.73918486,2010/4/2,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,479.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.52622205,0.75020564,2010/4/6,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,479.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.5049417,0.7367331,2010/4/7,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,479.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.49822503,0.7358941,2010/4/8,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,479.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.5037528,0.7494501,2010/4/9,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,479.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.4874628,0.73838663,2010/4/12,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,469.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.4952243,0.7398013,2010/4/13,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,469.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.45494735,0.7390213,2010/4/14,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,469.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.5172774,0.7173276,2010/4/15,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,469.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.47685996,0.73483145,2010/4/16,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,469.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.4159928,0.7150899,2010/4/19,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,449.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.38523233,0.72936904,2010/4/20,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,449.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.44844744,0.7346537,2010/4/21,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,449.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.39951354,0.7402562,2010/4/22,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,449.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.3779845,0.7405652,2010/4/23,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,449.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.48843753,0.7243767,2010/4/26,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,451.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.49722582,0.72643733,2010/4/27,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,451.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.46725243,0.7303982,2010/4/28,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,451.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.45167282,0.7170578,2010/4/29,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,451.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.5089044,0.7143905,2010/4/30,94.4,93.51,2.987132,12.910202,3415.3,2.55,94.84,15.67,17.38,3.8,0.16399999999999998,1.25,9.9,451.0,221.0,2.2,1.0,11.2,1.1,3.9208
-0.42682058,0.7334528,2010/5/3,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,451.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.423366,0.7256423,2010/5/4,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,451.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.3947082,0.7321758,2010/5/5,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,451.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.4296708,0.7270626,2010/5/6,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,451.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.44501352,0.72618914,2010/5/7,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,451.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.42696455,0.75009155,2010/5/10,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,474.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.4328764,0.7558676,2010/5/11,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,474.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.42458266,0.7598877,2010/5/12,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,474.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.45497113,0.7331141,2010/5/13,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,474.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.4527487,0.74376845,2010/5/14,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,474.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.42842436,0.78964996,2010/5/17,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,463.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.47190872,0.770738,2010/5/18,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,463.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.44965237,0.7869439,2010/5/19,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,463.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.44536427,0.80207145,2010/5/20,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,463.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.4286791,0.80195,2010/5/21,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,463.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.44435686,0.8186784,2010/5/24,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,458.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.4226848,0.8213037,2010/5/25,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,458.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.42593154,0.8171165,2010/5/26,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,458.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.43883938,0.81940556,2010/5/27,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,458.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.4494547,0.8123559,2010/5/28,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,458.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.47198454,0.83053374,2010/5/31,94.27,93.36,6.189628,11.053316,3415.3,3.25,95.35,16.17,13.14,3.27,0.174,1.25,9.6,459.0,522.0,2.0,1.0,8.5,0.5,3.9208
-0.43940774,0.9993408,2010/6/1,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375,9.4,459.0,-140.0,1.1,1.0,4.3,-0.7,3.9208
-0.4292394,0.99529123,2010/6/2,94.43,93.68,5.293023000000002,7.1853050000000005,3415.3,1.4,95.76,13.9,12.84,3.82,0.183,1.375,9.4,459.0,-140.0,1.1,1.0,4.3,-0.7,3.9208
