latent_dim1,latent_dim2,日期,開盤,最高,最低,收盤,成交量,外資餘額,外資買賣超,投信餘額,投信買賣超,自營商餘額,自營商買賣超,法人餘額,法人買賣超,主力買賣超,台灣平均工時年增率,台灣平均薪資年增率,台灣失業率(經季節性調整),台灣房屋建築工程業類指數,台灣建築貸款年增率,台灣消費者住宅貸款
0.6571757,-0.2674772,2012/12/4,819.36,822.94,815.8,821.99,430096,3614.45,0.8,165.33,-0.23,107.12,0.41,3886.9,0.98,0.46,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.6298731,-0.30552313,2012/12/5,823.18,832.57,820.64,829.18,643488,3621.44,7.19,165.22,-0.11,108.37,1.25,3895.03,8.33,4.05,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.63125485,-0.30598268,2012/12/6,831.97,832.4,825.27,830.24,450797,3629.18,7.76,165.15,-0.06,108.2,-0.17,3902.53,7.53,6.12,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.63390666,-0.30689362,2012/12/7,831.72,833.88,828.46,829.95,436731,3636.09,6.84,165.21,0.06,108.3,0.11,3909.61,7.0,5.7,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.6506948,-0.2778655,2012/12/10,831.38,833.55,824.61,824.61,358682,3638.84,2.67,164.76,-0.46,108.18,-0.12,3911.77,2.09,2.77,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.6444766,-0.28911477,2012/12/11,824.39,827.38,818.9,825.01,519117,3647.14,7.78,163.79,-0.97,109.12,0.94,3920.05,7.75,4.02,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.64057213,-0.31967884,2012/12/12,832.15,837.9,832.15,837.39,759603,3655.29,8.0,164.49,0.7,110.02,0.9,3929.79,9.6,5.16,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.652934,-0.2943769,2012/12/13,840.04,843.73,834.99,843.73,674345,3660.44,5.05,164.79,0.31,111.1,1.08,3936.33,6.44,0.36,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.6540771,-0.28734598,2012/12/14,841.38,841.38,836.11,839.17,479820,3667.68,7.29,164.2,-0.59,110.98,-0.12,3942.86,6.58,1.39,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.6580555,-0.28526106,2012/12/17,838.57,839.14,832.57,834.82,438297,3671.1,3.53,164.5,0.29,110.19,-0.79,3945.78,3.04,1.95,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.66478854,-0.28760743,2012/12/18,836.14,838.24,833.78,838.01,411926,3676.16,4.87,164.57,0.06,110.35,0.17,3951.09,5.1,1.3,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.67519087,-0.28251094,2012/12/19,841.46,850.1,841.46,846.98,1082659,3683.87,6.29,163.74,-0.84,111.11,0.72,3958.73,6.17,-0.03,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.69441265,-0.24637213,2012/12/20,843.06,843.06,831.67,832.59,622336,3683.74,-0.02,162.76,-0.99,109.25,-1.93,3955.76,-2.93,-2.48,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.68287,-0.25190815,2012/12/21,833.55,834.3,820.85,824.75,530839,3684.67,0.29,161.79,-0.98,107.56,-1.82,3954.01,-2.5,-0.21,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.6797361,-0.26478153,2012/12/22,824.66,827.67,824.66,827.67,201369,3684.71,0.04,161.74,-0.05,107.49,-0.08,3953.94,-0.08,-0.3,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.67958504,-0.26086596,2012/12/24,826.87,828.06,824.33,827.25,240882,3685.06,0.41,161.04,-0.7,107.33,-0.17,3953.42,-0.46,0.48,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.6563603,-0.29194912,2012/12/25,827.4,841.04,825.63,839.69,375162,3690.3,5.19,160.97,-0.07,107.91,0.59,3959.19,5.71,2.79,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.67488533,-0.27848485,2012/12/26,840.17,841.7,836.4,836.71,391001,3693.91,3.62,160.49,-0.48,107.76,-0.16,3962.16,2.98,0.49,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.6869686,-0.26445153,2012/12/27,835.26,837.93,832.32,835.89,410439,3694.43,0.55,160.19,-0.3,107.43,-0.34,3962.06,-0.09,-1.46,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.6859787,-0.26442346,2012/12/28,843.76,845.18,838.47,841.78,653499,3694.54,0.07,171.12,-0.97,107.47,0.03,3973.14,-0.86,-0.21,-3.399892,4.3,4.24,116.02,7.3307410000000015,5420331
0.7366517,-0.5332558,2013/1/2,845.08,848.75,841.61,846.55,495977,3703.35,7.9,170.81,-0.31,107.62,0.14,3981.78,7.73,3.98,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.81201845,-0.53895414,2013/1/3,851.14,852.22,846.46,848.73,708517,3702.52,-1.5,170.92,0.1,108.12,0.5,3981.56,-0.9,-0.23,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.8817285,-0.51324874,2013/1/4,848.49,848.49,838.03,840.88,554140,3697.57,-5.09,169.87,-1.05,108.27,0.1,3975.71,-6.03,-4.68,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.8346018,-0.52255964,2013/1/7,841.3,842.28,837.11,841.89,395826,3696.73,-1.32,169.56,-0.31,108.74,0.46,3975.02,-1.17,-2.02,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.84651905,-0.5175468,2013/1/8,841.65,842.74,837.26,839.42,394595,3692.67,-4.0,169.54,-0.02,108.52,-0.22,3970.73,-4.24,-2.2,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.90158874,-0.4906391,2013/1/9,838.65,846.12,837.4,842.79,772160,3683.97,-8.33,170.28,0.74,108.83,0.31,3963.07,-7.28,-6.82,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.705666,-0.5889966,2013/1/10,847.22,859.88,846.4,858.27,1290684,3690.62,5.88,171.62,1.34,110.13,1.3,3972.38,8.53,4.21,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.85972196,-0.5302456,2013/1/11,863.92,866.09,856.69,857.52,924228,3686.27,-4.46,172.44,0.82,110.42,0.29,3969.13,-3.36,-3.84,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.81234354,-0.54330164,2013/1/14,854.68,860.6,848.59,860.6,598181,3686.76,0.48,172.59,0.16,110.49,0.07,3969.84,0.71,-0.86,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.7971471,-0.5510343,2013/1/15,860.61,863.63,852.55,854.29,668704,3662.82,1.03,172.75,0.16,110.38,-0.11,3945.95,1.08,1.01,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.8225928,-0.5381508,2013/1/16,856.0,856.63,850.02,850.02,517549,3661.9,-1.26,172.75,0.0,110.26,-0.12,3944.91,-1.38,-0.66,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.82205373,-0.54490125,2013/1/17,854.25,860.05,838.77,839.95,913270,3658.49,-3.07,172.48,-0.27,109.64,-0.63,3940.61,-3.98,2.41,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.81481785,-0.5365902,2013/1/18,848.62,851.64,847.48,851.64,471995,3657.83,-0.66,172.83,0.35,109.23,-0.41,3939.89,-0.72,-0.65,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.80321425,-0.5444356,2013/1/21,851.84,854.57,846.57,852.33,386545,3656.67,-0.83,172.87,0.04,109.17,-0.07,3938.71,-0.86,0.7,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.7618478,-0.54816717,2013/1/22,854.63,858.14,851.08,857.99,463692,3659.56,2.75,173.15,0.27,109.25,0.07,3941.96,3.09,3.28,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.79835504,-0.5430677,2013/1/23,858.97,858.97,853.74,854.69,411521,3660.17,-0.58,173.35,0.2,108.86,-0.39,3942.39,-0.77,0.62,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.8355368,-0.5422085,2013/1/24,851.17,854.17,845.57,849.76,508102,3654.85,-5.37,173.46,0.12,108.21,-0.69,3936.52,-5.95,0.09,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.83285326,-0.54976547,2013/1/25,850.79,852.3,846.11,849.53,426854,3650.26,-4.58,173.45,-0.01,107.89,-0.32,3931.6,-4.91,0.96,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.8032251,-0.55568856,2013/1/28,854.64,861.47,854.64,860.22,744611,3651.93,1.78,173.29,-0.16,108.64,0.75,3933.86,2.37,1.06,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.75177735,-0.5565867,2013/1/29,862.9,863.76,859.93,863.36,558384,3656.14,4.53,173.86,0.57,108.57,-0.07,3938.57,5.04,2.94,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.70772415,-0.59232765,2013/1/30,869.73,876.08,869.73,869.79,984675,3664.81,7.63,174.94,1.08,109.15,0.54,3948.9,9.25,4.35,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
0.73121184,-0.580228,2013/1/31,872.42,878.78,869.35,878.78,836335,3671.13,8.64,175.06,0.12,107.75,-1.44,3953.94,7.32,7.93,21.405121,-27.58,4.2,122.29,4.5774370000000015,5442934
-0.024274036,-1.0851177,2013/2/1,879.51,880.89,876.32,880.89,615033,3677.87,6.65,175.34,0.28,108.27,0.52,3961.47,7.44,4.57,-20.259128,47.56,4.18,86.68,3.710036,5429274
-0.13420169,-0.87624335,2013/2/4,887.65,915.7,887.65,909.53,1973637,3690.21,12.46,177.81,2.47,111.36,3.09,3979.38,18.02,8.5,-20.259128,47.56,4.18,86.68,3.710036,5429274
0.045425847,-1.1058325,2013/2/5,905.29,913.93,902.76,909.06,1457679,3698.71,8.86,178.68,0.87,111.45,0.1,3988.85,9.83,-0.88,-20.259128,47.56,4.18,86.68,3.710036,5429274
-0.007262036,-1.0528051,2013/2/6,920.85,935.59,916.55,917.26,1774023,3703.95,6.58,179.98,1.29,110.32,-1.14,3994.24,6.74,3.91,-20.259128,47.56,4.18,86.68,3.710036,5429274
-0.14062314,-0.9082053,2013/2/18,930.61,931.63,919.25,924.63,1509894,3715.22,11.23,181.77,1.79,111.14,0.81,4008.13,13.83,10.92,-20.259128,47.56,4.18,86.68,3.710036,5429274
0.012915567,-1.14771,2013/2/19,925.14,925.46,916.11,924.09,987947,3719.86,4.56,181.0,-0.77,111.77,0.63,4012.63,4.41,3.65,-20.259128,47.56,4.18,86.68,3.710036,5429274
-0.040068433,-1.0576023,2013/2/20,932.23,941.95,932.23,934.19,1615976,3612.47,6.68,181.34,0.7,109.29,0.61,3903.11,7.99,2.67,-20.259128,47.56,4.18,86.68,3.710036,5429274
0.11462851,-1.1752274,2013/2/21,930.4,930.4,915.54,915.54,908055,3612.05,-1.11,181.48,0.14,108.98,-0.32,3902.51,-1.29,-1.32,-20.259128,47.56,4.18,86.68,3.710036,5429274
0.049849823,-1.149524,2013/2/22,914.58,924.74,908.97,920.89,983735,3614.36,3.36,181.31,-0.17,109.79,0.82,3905.46,4.0,-0.18,-20.259128,47.56,4.18,86.68,3.710036,5429274
0.040024832,-1.1505833,2013/2/23,926.2,934.14,926.2,929.91,675156,3615.39,1.03,181.94,0.63,110.38,0.58,3907.71,2.24,1.53,-20.259128,47.56,4.18,86.68,3.710036,5429274
0.02893944,-1.1371922,2013/2/25,930.98,930.98,923.33,924.87,862048,3618.15,3.2,182.73,0.78,110.34,-0.1,3911.21,3.88,1.62,-20.259128,47.56,4.18,86.68,3.710036,5429274
0.13649459,-1.1930963,2013/2/26,915.72,922.07,913.34,915.9,716616,3618.5,0.5,182.28,-0.45,109.67,-0.7,3910.46,-0.65,-1.78,-20.259128,47.56,4.18,86.68,3.710036,5429274
0.073929384,-1.1671917,2013/2/27,917.93,922.17,915.92,919.73,652462,3621.03,2.73,182.12,-0.16,109.59,-0.09,3912.74,2.48,0.52,-20.259128,47.56,4.18,86.68,3.710036,5429274
-0.10442643,-1.154907,2013/3/1,924.95,928.15,923.9,927.0,658369,3751.7,3.73,182.62,0.14,113.04,0.35,4047.36,4.22,2.55,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
0.2012529,-1.267515,2013/3/4,924.71,924.71,910.74,913.34,755345,3745.35,-6.35,181.79,-0.83,112.57,-0.47,4039.71,-7.66,-3.93,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.1861475,-1.100324,2013/3/5,919.25,929.15,916.11,928.46,941922,3750.37,5.01,182.06,0.28,113.15,0.57,4045.58,5.86,4.48,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.092171,-1.168897,2013/3/6,935.53,937.18,927.53,927.69,742652,3754.28,3.21,182.45,0.38,112.94,-0.22,4049.67,3.37,2.17,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.18740182,-1.1238904,2013/3/7,930.95,942.08,930.36,941.78,1083721,3757.41,3.12,183.28,0.84,114.18,1.24,4054.88,5.2,3.12,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.3591661,-1.0252881,2013/3/8,947.28,964.78,947.12,961.87,1767560,3765.63,8.47,184.96,1.67,114.55,0.36,4065.13,10.5,8.28,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.2326049,-1.0957775,2013/3/11,965.99,973.73,961.83,968.21,1458533,3778.77,3.07,186.77,1.81,113.94,-0.64,4079.48,4.25,6.23,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.024795458,-1.2421296,2013/3/12,969.87,969.92,947.17,947.17,1299656,3779.14,0.63,187.72,0.95,112.58,-1.44,4079.43,0.14,-0.49,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.14132826,-1.1799927,2013/3/13,954.61,961.06,945.4,951.7,963614,3782.45,3.88,187.87,0.16,112.83,0.25,4083.15,4.29,2.35,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
0.045019343,-1.2798946,2013/3/14,956.44,958.08,948.43,950.28,818936,3778.1,-3.83,188.5,0.63,112.21,-0.64,4078.81,-3.85,-1.03,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
0.094907954,-1.2944713,2013/3/15,956.05,957.79,942.5,942.5,970242,3773.27,-5.27,189.36,0.86,111.14,-1.13,4073.77,-5.53,-2.76,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
0.17974634,-1.2883911,2013/3/18,935.15,935.15,919.56,920.96,967722,3773.01,-3.52,188.82,-0.54,108.56,-2.65,4070.39,-6.71,-2.72,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
0.014045551,-1.2429029,2013/3/19,923.89,930.35,923.89,927.78,727812,3772.18,-0.08,188.6,-0.22,108.29,-0.28,4069.07,-0.58,0.02,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
0.14592989,-1.2884271,2013/3/20,929.06,944.97,926.13,931.44,1071355,3761.81,-9.02,188.92,0.32,108.53,0.2,4059.26,-8.51,-3.83,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
0.076362684,-1.2689623,2013/3/21,935.21,938.65,929.77,930.47,617102,3759.13,-1.54,188.41,-0.51,108.23,-0.31,4055.77,-2.36,-1.48,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
0.039997175,-1.2427584,2013/3/22,928.31,932.08,925.77,925.77,504162,3753.81,-1.14,188.23,-0.18,108.06,-0.2,4050.1,-1.52,-0.43,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.07361774,-1.2037402,2013/3/25,938.65,942.83,937.18,938.3,577836,3756.7,2.81,188.28,0.05,107.86,-0.23,4052.83,2.62,1.94,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.041652486,-1.2182043,2013/3/26,939.78,941.65,934.38,936.74,482085,3756.94,1.66,188.33,0.05,107.73,-0.15,4053.0,1.56,1.13,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.06928198,-1.1971475,2013/3/27,940.18,946.78,938.93,946.78,531230,3761.29,4.03,187.56,-0.77,107.42,-0.33,4056.27,2.93,2.79,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
0.01617153,-1.2482811,2013/3/28,947.06,947.06,934.59,940.87,554781,3760.84,0.3,187.48,-0.08,106.68,-0.81,4055.0,-0.58,0.43,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.0026860684,-1.196998,2013/3/29,944.13,944.58,937.02,943.43,407457,3763.15,2.17,168.8,-0.2,107.56,0.84,4039.51,2.81,0.54,-4.77707,0.63,4.19,93.01,3.4188410000000005,5430781
-0.018608853,-1.2206233,2013/4/1,946.21,948.01,934.36,934.36,427967,3765.73,2.65,168.5,-0.3,107.21,-0.37,4041.44,1.99,1.27,0.0,1.11,4.18,76.83,3.570231,5443739
0.0083536655,-1.2205088,2013/4/2,932.67,935.63,926.23,926.91,618951,3770.35,4.9,167.55,-0.95,105.92,-1.37,4043.83,2.58,1.11,0.0,1.11,4.18,76.83,3.570231,5443739
-0.010022566,-1.2341084,2013/4/3,938.83,939.72,930.55,936.25,858624,3774.28,4.41,166.04,-1.52,105.69,-0.26,4046.01,2.63,1.42,0.0,1.11,4.18,76.83,3.570231,5443739
0.012224987,-1.2216742,2013/4/8,919.63,922.93,909.63,910.2,1034824,3775.54,1.23,164.58,-1.46,104.75,-1.16,4044.86,-1.39,2.95,0.0,1.11,4.18,76.83,3.570231,5443739
0.0718015,-1.2685628,2013/4/9,912.9,914.03,907.5,909.34,551609,3774.87,-0.77,163.57,-1.01,104.24,-0.53,4042.67,-2.32,-0.65,0.0,1.11,4.18,76.83,3.570231,5443739
0.025988415,-1.2419767,2013/4/10,916.72,918.02,912.16,915.48,570163,3772.69,-2.17,163.29,-0.27,104.57,0.33,4040.55,-2.11,0.29,0.0,1.11,4.18,76.83,3.570231,5443739
0.035909846,-1.25577,2013/4/11,919.48,920.05,915.59,918.57,520000,3774.02,1.19,162.42,-0.88,104.25,-0.34,4040.69,-0.02,-0.37,0.0,1.11,4.18,76.83,3.570231,5443739
0.03285916,-1.2592708,2013/4/12,920.01,923.36,913.42,915.47,490514,3774.67,0.38,162.51,0.09,103.54,-0.74,4040.73,-0.26,-1.39,0.0,1.11,4.18,76.83,3.570231,5443739
0.094096735,-1.304441,2013/4/15,915.62,916.75,903.74,905.12,469947,3807.17,-0.27,161.94,-0.57,102.67,-1.01,4071.78,-1.85,-3.12,0.0,1.11,4.18,76.83,3.570231,5443739
0.02375336,-1.2459993,2013/4/16,897.19,906.45,894.77,906.45,518100,3806.97,0.86,161.67,-0.26,102.4,-0.32,4071.04,0.28,-0.54,0.0,1.11,4.18,76.83,3.570231,5443739
0.17342646,-1.3201896,2013/4/17,905.89,905.91,895.11,896.18,888464,3796.54,-10.84,161.46,-0.21,104.01,1.56,4062.02,-9.48,-7.31,0.0,1.11,4.18,76.83,3.570231,5443739
0.043362454,-1.2460103,2013/4/18,893.81,899.96,891.48,895.74,485122,3796.22,-0.76,160.88,-0.58,103.73,-0.28,4060.83,-1.62,-0.03,0.0,1.11,4.18,76.83,3.570231,5443739
-0.11113338,-1.1623311,2013/4/19,899.35,913.38,898.21,911.67,598595,3802.36,6.08,160.45,-0.43,104.45,0.72,4067.26,6.37,2.62,0.0,1.11,4.18,76.83,3.570231,5443739
-0.04579024,-1.2129248,2013/4/22,916.22,920.71,914.95,918.63,561931,3804.27,1.7,159.5,-0.95,105.74,1.27,4069.51,2.02,1.71,0.0,1.11,4.18,76.83,3.570231,5443739
-0.049404427,-1.1876312,2013/4/23,917.33,917.65,911.67,917.65,423474,3806.1,2.4,159.31,-0.19,105.84,0.1,4071.25,2.31,2.43,0.0,1.11,4.18,76.83,3.570231,5443739
-0.14897256,-1.134155,2013/4/24,921.21,926.28,920.37,924.7,573311,3810.83,4.49,159.42,0.11,107.07,1.23,4077.33,5.84,4.09,0.0,1.11,4.18,76.83,3.570231,5443739
-0.03275518,-1.2036979,2013/4/25,921.95,921.95,917.6,920.92,488888,3814.29,2.93,158.9,-0.52,106.76,-0.32,4079.95,2.09,1.95,0.0,1.11,4.18,76.83,3.570231,5443739
-0.06579988,-1.1928194,2013/4/26,922.52,928.64,918.4,918.4,596090,3817.53,2.94,159.01,0.11,106.45,-0.33,4082.98,2.72,1.95,0.0,1.11,4.18,76.83,3.570231,5443739
0.026941493,-1.2589772,2013/4/29,921.06,922.29,916.28,917.68,496414,3819.5,1.2,158.59,-0.41,106.06,-0.39,4084.16,0.4,-1.31,0.0,1.11,4.18,76.83,3.570231,5443739
-0.13656645,-1.1516362,2013/4/30,921.81,929.91,921.81,925.29,859309,3822.94,3.93,159.05,0.46,106.65,0.6,4088.64,4.98,2.88,0.0,1.11,4.18,76.83,3.570231,5443739
-0.47554022,-1.3227693,2013/5/2,929.24,932.71,928.75,931.46,722359,3827.77,4.88,158.84,-0.21,108.26,1.61,4094.87,6.27,4.0,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.36215323,-1.334497,2013/5/3,937.0,939.56,933.3,934.94,529847,3831.17,4.25,158.29,-0.55,108.04,-0.22,4097.49,3.48,2.54,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.28940362,-1.337351,2013/5/6,939.17,939.34,925.66,926.68,635881,3833.09,1.89,157.63,-0.66,107.42,-0.62,4098.14,0.6,1.09,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.3632478,-1.3376802,2013/5/7,926.09,926.62,922.11,925.28,491679,3837.67,4.67,156.67,-0.96,107.32,-0.1,4101.66,3.61,2.6,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.4972579,-1.3288094,2013/5/8,927.53,937.21,927.53,931.96,712363,3848.36,9.21,155.21,-1.46,107.88,0.56,4111.45,8.31,4.92,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.4118107,-1.3473603,2013/5/9,935.57,940.97,932.64,934.51,588667,3853.15,4.77,154.08,-1.13,108.73,0.85,4115.96,4.49,2.89,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.43189353,-1.3426447,2013/5/10,935.0,939.62,935.0,938.99,566753,3858.13,4.98,153.26,-0.82,109.52,0.79,4120.91,4.95,2.95,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.30535418,-1.357661,2013/5/13,940.26,940.36,932.14,935.08,463692,3859.23,0.83,153.17,-0.1,108.48,-1.03,4120.89,-0.3,1.4,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.34885007,-1.3547328,2013/5/14,937.95,938.59,931.84,933.36,470118,3869.26,4.25,152.63,-0.54,107.22,-1.35,4129.1,2.35,2.6,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.5665999,-1.3456373,2013/5/15,937.55,947.48,937.55,947.48,745690,3875.39,6.08,152.65,0.02,108.7,1.43,4136.74,7.53,5.19,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.727223,-1.3545498,2013/5/16,957.2,968.15,957.2,964.93,1327129,3884.17,8.28,153.54,0.89,111.54,2.84,4149.25,12.01,7.44,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.4280594,-1.3688095,2013/5/17,964.38,965.61,958.56,958.56,713149,3886.0,1.54,153.26,-0.28,112.49,0.95,4151.75,2.21,2.07,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.49615985,-1.3435589,2013/5/20,958.21,967.16,955.64,967.16,691071,3889.11,3.01,153.58,0.32,113.44,0.95,4156.13,4.27,3.1,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.32892174,-1.3664707,2013/5/21,964.84,967.44,958.17,959.08,653699,3887.91,-0.28,153.81,0.23,112.61,-0.83,4154.33,-0.88,0.76,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.3928525,-1.3784485,2013/5/22,962.52,964.44,958.03,959.88,575280,3891.64,3.72,153.4,-0.42,112.38,-0.24,4157.41,3.06,1.32,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.0899059,-1.3942851,2013/5/23,956.57,956.64,938.2,938.2,981529,3888.42,-2.62,152.65,-0.75,109.49,-2.88,4150.56,-6.25,-2.45,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.17485313,-1.3680524,2013/5/24,939.64,941.92,931.02,934.3,632886,3886.81,-1.79,153.08,0.43,107.81,-1.75,4147.7,-3.11,-2.23,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.278459,-1.3774058,2013/5/27,933.84,940.59,932.09,940.48,371078,3887.47,-0.65,152.73,-0.35,108.19,0.38,4148.39,-0.62,-0.14,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.24611036,-1.3787228,2013/5/28,940.55,943.79,936.93,938.54,437260,3888.54,0.67,152.47,-0.26,107.31,-0.98,4148.33,-0.57,-0.51,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.3697396,-1.3612231,2013/5/29,941.61,947.8,941.26,946.81,570022,3892.03,3.89,152.32,-0.16,107.26,-0.15,4151.6,3.58,1.46,-0.534759,0.9,4.18,103.66,2.983832,5464223
0.037850097,-1.3849571,2013/5/30,942.61,942.61,931.77,935.69,668502,3881.11,-10.91,152.35,0.03,106.71,-0.62,4140.17,-11.49,-6.13,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.31522733,-1.3355292,2013/5/31,946.45,948.41,934.35,941.87,1201946,3882.1,1.2,152.32,-0.03,106.33,-0.43,4140.75,0.75,0.92,-0.534759,0.9,4.18,103.66,2.983832,5464223
-0.07600574,-1.4240016,2013/6/3,930.29,933.23,926.47,929.76,529978,3878.93,-3.36,151.9,-0.43,105.48,-0.84,4136.31,-4.63,-3.27,-4.88764,0.21,4.18,101.75,1.2109530000000002,5484047
-0.021909997,-1.4617119,2013/6/4,931.24,932.82,924.87,925.47,485706,3873.43,-5.09,151.35,-0.55,104.73,-0.75,4129.51,-6.39,-5.38,-4.88764,0.21,4.18,101.75,1.2109530000000002,5484047
-0.12908296,-1.4052081,2013/6/5,924.84,931.54,922.85,928.28,624237,3903.7,-1.81,150.59,-0.76,104.92,0.19,4159.21,-2.39,-2.11,-4.88764,0.21,4.18,101.75,1.2109530000000002,5484047
-0.051078483,-1.4302442,2013/6/6,923.69,926.74,918.71,919.41,577748,3897.46,-4.98,150.2,-0.38,104.47,-0.49,4152.13,-5.85,-4.13,-4.88764,0.21,4.18,101.75,1.2109530000000002,5484047
-0.13374655,-1.3729348,2013/6/7,919.2,925.87,918.62,920.03,498013,3891.91,-3.01,150.23,0.03,104.11,-0.45,4146.26,-3.43,-1.26,-4.88764,0.21,4.18,101.75,1.2109530000000002,5484047
-0.23288469,-1.3133966,2013/6/10,925.82,932.93,925.82,930.53,427529,3894.06,2.67,150.21,-0.02,103.27,-0.89,4147.54,1.76,1.95,-4.88764,0.21,4.18,101.75,1.2109530000000002,5484047
-0.169017,-1.3718263,2013/6/11,931.81,937.82,930.87,932.91,618224,3891.11,-2.87,150.07,-0.14,103.88,0.53,4145.06,-2.48,-0.63,-4.88764,0.21,4.18,101.75,1.2109530000000002,5484047
0.022300437,-1.4347388,2013/6/13,926.48,926.63,919.16,919.16,736433,3884.0,-8.97,150.1,0.02,102.74,-1.17,4136.83,-10.12,-5.17,-4.88764,0.21,4.18,101.75,1.2109530000000002,5484047
-0.027982637,-1.4307127,2013/6/14,921.29,923.41,912.82,916.72,596425,3880.02,-3.3,150.02,-0.07,99.32,-3.41,4129.36,-6.79,-2.7,-4.88764,0.21,4.18,101.75,1.2109530000000002,5484047
