latent_dim1,latent_dim2,日期,日本M2+CD年增率,日本M1年增率,日本貼現率(月底值),韓國失業率,韓國消費者信心指數,韓國消費者物價指數年增率,韓國PPI,韓國GDP年增率,韓國出口貿易金額,韓國進口貿易金額,韓國M2,道瓊收盤,那斯達克收盤,S&P收盤,日經收盤,韓股收盤,台股收盤
-2.5561643,-5.003299,2007/7/30,2.0,-0.3,0.75,3.2,102.6,2.5,102.7,4.9,30207.0,29223.0,1200892.7,13358.3,2582.57,1473.91,17289.3,1906.71,9072.57
-2.4689512,-4.868377,2007/7/31,2.0,-0.3,0.75,3.2,102.6,2.5,102.7,4.9,30207.0,29223.0,1200892.7,13212.0,2545.57,1455.27,17248.9,1933.27,9287.25
-2.7965965,-5.112988,2007/8/1,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13362.4,2553.16,1465.81,16871.0,1856.45,8891.88
-1.9077529,-4.1144896,2007/8/2,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13463.3,2575.98,1472.2,16984.1,1853.07,8950.57
-2.147268,-4.4352264,2007/8/3,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13181.9,2511.25,1433.06,16979.9,1876.8,9057.82
-2.1236088,-4.3836884,2007/8/6,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13468.8,2547.33,1467.67,16914.5,1855.05,8941.73
-2.2429593,-4.5489373,2007/8/7,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13504.3,2561.6,1476.71,16921.8,1859.82,8862.31
-2.2326345,-4.534711,2007/8/8,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13657.9,2612.98,1497.49,17029.3,1903.41,9099.46
-2.4992576,-4.8447857,2007/8/9,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13270.7,2556.49,1453.09,17170.6,1908.68,9182.6
-1.9928628,-4.160896,2007/8/10,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13239.5,2544.89,1453.64,16764.1,1828.49,8931.31
-2.359314,-4.6846623,2007/8/13,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13236.5,2542.24,1452.92,16800.0,1849.26,8938.96
-2.1660903,-4.446386,2007/8/14,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13028.9,2499.12,1426.54,16844.6,1817.89,8910.99
-2.1133769,-4.344927,2007/8/15,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,12861.5,2458.83,1406.7,16475.6,1817.89,8593.04
-2.0246317,-4.234024,2007/8/16,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,12845.8,2451.07,1411.27,16148.5,1691.98,8201.37
-1.9064723,-4.1091413,2007/8/17,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13079.1,2505.03,1445.94,15273.7,1638.07,8090.29
-1.900354,-4.1201053,2007/8/20,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13121.4,2508.59,1445.55,15732.5,1731.27,8515.6
-2.6211264,-5.023961,2007/8/21,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13090.9,2521.3,1447.12,15901.3,1736.18,8479.08
-2.688356,-5.127809,2007/8/22,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13236.1,2552.8,1464.07,15900.6,1759.5,8493.46
-2.6440527,-5.02831,2007/8/23,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13235.9,2541.7,1462.5,16316.3,1799.72,8732.84
-2.3963594,-4.7678156,2007/8/24,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13378.9,2576.69,1479.37,16249.0,1791.33,8690.09
-2.1944296,-4.468236,2007/8/27,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13322.1,2561.25,1466.79,16301.4,1803.03,8718.31
-2.0093443,-4.2512283,2007/8/28,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13041.9,2500.64,1432.36,16287.5,1829.31,8727.55
-1.930257,-4.1404877,2007/8/29,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13289.3,2563.16,1463.76,16012.8,1826.19,8643.32
-2.6685524,-5.06407,2007/8/30,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13238.7,2565.3,1457.64,16153.8,1841.7,8771.21
-2.9140077,-5.4121428,2007/8/31,1.8,-0.5,0.75,3.1,103.0,2.0,102.6,4.9,30998.0,29642.0,1208052.8,13357.7,2596.36,1473.99,16569.1,1873.24,8982.16
-2.1851249,-4.3751006,2007/9/3,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13357.7,2596.36,1473.99,16524.9,1881.81,8979.96
-2.1283653,-4.3247356,2007/9/4,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13448.9,2630.24,1489.42,16420.47,1874.74,8922.98
-2.0018456,-4.16676,2007/9/5,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13305.5,2605.95,1472.29,16158.5,1865.59,8913.85
-2.3821974,-4.6566424,2007/9/6,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13363.4,2614.32,1478.55,16257.0,1888.81,9017.08
-2.269742,-4.4901648,2007/9/7,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13113.4,2565.7,1453.55,16122.2,1884.9,9018.08
-2.1371434,-4.2323823,2007/9/10,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13127.9,2559.11,1451.7,15765.0,1835.87,8937.58
-2.174134,-4.3495984,2007/9/11,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13308.4,2597.47,1471.49,15877.7,1847.36,9003.12
-2.0959752,-4.2537775,2007/9/12,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13291.6,2592.07,1471.56,15797.6,1813.52,9018.12
-2.1345751,-4.2780914,2007/9/13,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13424.9,2601.06,1483.95,15821.2,1848.02,8927.42
-2.629132,-4.9021826,2007/9/14,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13442.5,2602.18,1484.25,16127.4,1870.02,9031.63
-3.0492594,-5.3780584,2007/9/17,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13403.4,2581.66,1476.65,16127.4,1871.68,8899.91
-3.3864775,-5.731978,2007/9/19,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13815.6,2666.48,1529.03,16381.5,1902.65,8926.38
-2.8145695,-5.08328,2007/9/20,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13766.7,2654.29,1518.75,16413.8,1908.97,8983.03
-2.5635624,-4.7953234,2007/9/21,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13820.2,2671.22,1525.75,16312.6,1919.26,9105.28
-3.2189875,-5.528119,2007/9/26,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13878.1,2699.03,1525.42,16435.7,1919.26,9257.47
-2.8650913,-5.0993376,2007/9/27,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13912.9,2709.59,1531.38,16832.2,1945.28,9413.65
-2.9725587,-5.236197,2007/9/28,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13895.6,2701.5,1526.75,16785.7,1946.48,9411.95
-3.3096333,-5.5428095,2007/9/29,1.7,-0.4,0.75,3.0,103.2,2.3,103.1,4.9,29324.0,27194.0,1219265.1,13895.6,2701.5,1526.75,16785.7,1946.48,9476.52
-2.9512851,-5.0410614,2007/10/1,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,14087.5,2740.99,1547.04,16846.0,1962.67,9488.5
-2.7061777,-4.7430983,2007/10/2,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,14047.3,2747.11,1546.63,17046.8,2014.09,9623.25
-2.7381353,-4.778236,2007/10/3,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13968.0,2729.43,1539.59,17199.9,2014.09,9700.07
-1.994342,-3.9478087,2007/10/4,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13974.3,2733.57,1542.84,17092.5,2003.6,9627.39
-2.4229507,-4.408893,2007/10/5,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,14066.0,2780.32,1557.59,17065.0,1996.03,9617.26
-2.7132769,-4.8305635,2007/10/8,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,14043.7,2787.37,1552.58,17065.0,2012.82,9717.17
-1.9191364,-3.8513927,2007/10/9,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,14164.5,2803.91,1565.15,17159.9,2014.13,9639.83
-1.9325671,-3.876234,2007/10/11,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,14015.1,2772.2,1554.41,17459.0,2058.85,9697.67
-2.237753,-4.1995625,2007/10/12,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,14093.1,2805.68,1561.8,17331.2,2026.44,9496.47
-1.6105655,-3.4973273,2007/10/15,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13984.8,2780.05,1548.71,17358.2,2035.39,9518.45
-2.0301938,-4.009433,2007/10/16,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13912.9,2763.91,1538.53,17137.9,2005.76,9592.47
-1.8407551,-3.7660108,2007/10/17,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13892.5,2792.67,1541.24,16955.3,1983.94,9562.16
-2.1025805,-4.087264,2007/10/18,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13889.0,2799.31,1540.08,17106.1,2005.09,9637.07
-1.8414168,-3.7514992,2007/10/19,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13522.0,2725.16,1500.63,16814.4,1970.1,9611.72
-1.7550801,-3.6014755,2007/10/22,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13567.0,2753.93,1506.33,16438.5,1903.81,9360.63
-1.7355093,-3.6109056,2007/10/23,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13676.2,2799.26,1519.59,16450.6,1947.98,9502.39
-2.4461617,-4.4572983,2007/10/24,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13675.2,2774.76,1515.88,16358.4,1933.36,9442.62
-1.9794408,-3.9267273,2007/10/25,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13671.9,2750.86,1514.4,16284.2,1976.75,9568.26
-1.806975,-3.7004957,2007/10/26,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13806.7,2804.19,1535.28,16505.6,2028.06,9631.51
-1.8107237,-3.7101579,2007/10/29,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13870.3,2817.44,1540.98,16698.1,2062.92,9809.88
-2.0811133,-4.019552,2007/10/30,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13792.5,2816.71,1531.02,16651.0,2052.37,9757.93
-1.8264853,-3.7091856,2007/10/31,1.9,0.3,0.75,3.0,103.3,3.0,103.3,5.7,34434.0,32741.0,1229742.1,13930.0,2859.12,1549.38,16737.6,2064.85,9711.37
-1.7354038,-3.542792,2007/11/1,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13567.9,2794.83,1508.44,16870.4,2063.14,9598.23
-1.5510486,-3.3175964,2007/11/2,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13595.1,2810.38,1509.65,16517.5,2019.34,9273.09
-1.534156,-3.3121016,2007/11/5,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13543.4,2795.18,1502.17,16268.9,2015.76,9308.6
-1.6081477,-3.4073827,2007/11/6,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13660.9,2825.18,1520.27,16249.6,2054.24,9292.8
-1.7805065,-3.5821548,2007/11/7,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13300.0,2748.76,1475.62,16096.7,2043.19,9300.22
-1.7411543,-3.551013,2007/11/8,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13266.3,2696.0,1474.77,15771.6,1979.56,8937.58
-1.6541113,-3.4569187,2007/11/9,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13042.7,2627.94,1453.7,15583.4,1990.47,8970.92
-1.5642434,-3.3064122,2007/11/12,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,12987.5,2584.13,1439.18,15197.1,1923.42,8670.61
-1.6941279,-3.4918368,2007/11/13,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13307.1,2673.65,1481.05,15126.6,1932.89,8727.21
-1.5183309,-3.3010523,2007/11/14,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13231.0,2644.32,1470.58,15499.6,1972.58,8942.93
-2.0520396,-3.8859024,2007/11/15,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13110.0,2618.51,1451.15,15396.3,1947.74,8905.41
-1.5894605,-3.3598871,2007/11/16,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13176.8,2637.24,1458.74,15154.6,1926.2,8764.82
-1.5557119,-3.3201768,2007/11/19,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,12958.44,2593.38,1433.27,15042.6,1893.47,8680.71
-1.4834477,-3.2229114,2007/11/20,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13010.14,2596.81,1439.7,15211.52,1872.24,8680.86
-1.4426582,-3.183508,2007/11/21,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,12799.04,2562.15,1416.77,14837.66,1806.99,8484.11
-1.4801499,-3.2351606,2007/11/22,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,12799.04,2562.15,1416.77,14888.77,1799.02,8499.37
-1.5206848,-3.2582219,2007/11/23,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,12980.88,2596.6,1440.7,14888.77,1772.88,8342.2
-1.6944935,-3.446056,2007/11/26,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,12743.44,2540.99,1407.22,15135.21,1855.33,8528.33
-1.7008783,-3.3912084,2007/11/27,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,12958.44,2580.8,1428.23,15222.85,1859.79,8375.76
-1.6305069,-3.4122984,2007/11/28,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13289.45,2662.91,1469.02,15153.78,1834.69,8276.26
-1.6804596,-3.457312,2007/11/29,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13311.73,2668.13,1469.72,15513.74,1877.56,8447.03
-1.685671,-3.4327612,2007/11/30,2.0,0.4,0.75,3.0,102.0,3.5,103.7,5.7,35808.0,33926.0,1250790.1,13371.72,2660.96,1481.14,15680.67,1906.0,8586.4
-1.5698652,-3.2252378,2007/12/3,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13314.57,2637.13,1472.42,15628.97,1902.43,8583.84
-1.8240174,-3.4850984,2007/12/4,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13248.73,2619.83,1462.79,15480.19,1917.83,8651.28
-1.8181299,-3.4783032,2007/12/5,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13444.96,2666.36,1485.01,15608.88,1938.2,8676.95
-1.9256759,-3.617584,2007/12/6,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13619.89,2709.03,1507.34,15874.08,1953.17,8694.41
-1.7597915,-3.4339814,2007/12/7,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13625.58,2706.16,1504.66,15956.37,1934.32,8722.38
-1.5890018,-3.2229824,2007/12/10,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13727.03,2718.95,1515.96,15924.39,1906.42,8598.03
-1.6297508,-3.2926223,2007/12/11,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13432.77,2652.35,1477.65,16044.72,1925.07,8638.33
-1.5884093,-3.2406127,2007/12/12,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13473.9,2671.14,1486.59,15932.26,1927.45,8490.84
-1.5542663,-3.1894593,2007/12/13,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13517.96,2668.49,1488.41,15536.52,1915.9,8187.95
-1.7914232,-3.457043,2007/12/14,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13339.85,2635.74,1467.95,15514.51,1895.05,8118.08
-1.6543809,-3.2216516,2007/12/17,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13167.2,2574.46,1445.9,15249.79,1839.82,7830.85
-1.798203,-3.4508214,2007/12/18,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13232.47,2596.03,1454.98,15207.86,1861.47,7807.39
-1.6832603,-3.3396726,2007/12/19,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13207.27,2601.01,1453.0,15030.51,1861.47,8014.31
-1.710267,-3.3446918,2007/12/20,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13245.64,2640.86,1460.12,15031.6,1844.37,7857.08
-1.5600446,-3.1800935,2007/12/21,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13450.65,2691.99,1484.46,15257.0,1878.32,7941.44
-1.6950485,-3.311635,2007/12/24,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13549.33,2713.5,1496.45,15257.0,1919.47,8135.48
-2.0729768,-3.6962972,2007/12/25,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13549.33,2713.5,1496.45,15552.59,1919.47,8167.07
-1.6177968,-3.2070484,2007/12/26,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13551.69,2724.41,1497.66,15653.54,1906.72,8156.39
-1.8851558,-3.487579,2007/12/27,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13359.61,2676.79,1476.37,15564.69,1908.62,8313.72
-2.1452124,-3.7489824,2007/12/28,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13365.87,2674.46,1478.49,15307.78,1897.13,8396.95
-1.8273906,-3.3504813,2007/12/31,2.1,0.5,0.75,3.1,104.0,3.6,104.1,5.7,33030.0,33896.0,1269522.5,13264.82,2652.28,1468.36,15307.78,1897.13,8506.28
-1.5259624,-2.8848085,2008/1/2,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,13043.96,2609.63,1447.16,15307.78,1853.45,8323.05
-2.5316095,-3.8261008,2008/1/3,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,13056.72,2602.68,1447.16,15307.78,1852.73,8184.2
-3.5344684,-4.7620397,2008/1/4,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12800.18,2504.65,1411.63,14691.41,1863.9,8221.1
-3.3984182,-4.5996404,2008/1/7,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12827.49,2499.46,1416.18,14500.55,1831.14,7883.37
-1.8715674,-3.143523,2008/1/8,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12589.07,2440.51,1390.19,14528.67,1826.23,7962.91
-1.783073,-3.0721445,2008/1/9,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12735.31,2474.55,1409.13,14599.16,1844.47,8085.06
-2.923582,-4.0553994,2008/1/10,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12853.09,2488.52,1420.33,14388.11,1824.78,8057.27
-1.665184,-2.9383352,2008/1/11,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12606.3,2439.94,1401.02,14110.79,1782.27,8029.31
-1.9375336,-3.1729705,2008/1/14,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12778.15,2478.3,1416.25,14110.79,1765.88,8173.41
-3.3867545,-4.549363,2008/1/15,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12501.11,2417.59,1380.95,13972.63,1746.95,8428.84
-1.925341,-3.143418,2008/1/16,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12466.16,2394.59,1373.2,13504.51,1704.97,8179.54
-1.6642283,-2.9483497,2008/1/17,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12159.21,2346.9,1333.25,13783.45,1723.55,8101.63
-1.5763478,-2.8606284,2008/1/18,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12099.3,2340.02,1325.19,13861.29,1734.72,8184.65
-1.6069578,-2.8418474,2008/1/21,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12099.3,2340.02,1325.19,13325.94,1683.56,8110.2
-1.4290861,-2.7263927,2008/1/22,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,11971.19,2292.27,1310.5,12573.05,1609.02,7581.96
-1.6500078,-2.8417265,2008/1/23,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12270.17,2316.41,1338.6,12829.06,1628.42,7408.4
-1.6713625,-2.8647964,2008/1/24,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12378.61,2360.92,1352.07,13092.78,1663.0,7517.05
-1.4380738,-2.6620884,2008/1/25,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12207.17,2326.2,1330.61,13629.16,1692.41,7739.59
-1.3214753,-2.6308405,2008/1/28,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12383.89,2349.91,1353.97,13087.91,1627.19,7485.79
-1.3384954,-2.620179,2008/1/29,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12480.3,2358.06,1362.3,13478.86,1637.91,7576.42
-1.3525349,-2.6390312,2008/1/30,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12442.83,2349.0,1355.81,13345.03,1589.06,7543.5
-1.4036728,-2.6556227,2008/1/31,2.1,0.3,0.75,3.3,105.9,3.9,104.7,5.5,32275.0,36318.0,1286407.8,12650.36,2389.86,1378.55,13592.47,1624.68,7521.13
-2.1350276,-3.0633228,2008/2/1,2.4,0.0,0.75,3.5,103.1,3.6,105.7,5.5,31178.0,32624.0,1309161.7,12743.19,2413.36,1395.42,13497.16,1634.53,7673.99
-1.7109963,-2.6944838,2008/2/12,2.4,0.0,0.75,3.5,103.1,3.6,105.7,5.5,31178.0,32624.0,1309161.7,12373.41,2320.04,1348.86,13021.96,1643.29,7553.3
-1.4659903,-2.4792275,2008/2/13,2.4,0.0,0.75,3.5,103.1,3.6,105.7,5.5,31178.0,32624.0,1309161.7,12552.24,2373.93,1367.21,13068.3,1631.78,7550.55
-1.5913793,-2.5667405,2008/2/14,2.4,0.0,0.75,3.5,103.1,3.6,105.7,5.5,31178.0,32624.0,1309161.7,12376.98,2332.54,1348.86,13626.45,1697.45,7865.28
-1.5185075,-2.5202315,2008/2/15,2.4,0.0,0.75,3.5,103.1,3.6,105.7,5.5,31178.0,32624.0,1309161.7,12348.21,2321.8,1349.99,13622.56,1694.77,7876.37
-1.8663218,-2.8022723,2008/2/18,2.4,0.0,0.75,3.5,103.1,3.6,105.7,5.5,31178.0,32624.0,1309161.7,12348.21,2321.8,1349.99,13635.4,1696.24,7890.9
-1.7470499,-2.6918252,2008/2/19,2.4,0.0,0.75,3.5,103.1,3.6,105.7,5.5,31178.0,32624.0,1309161.7,12337.22,2306.2,1348.78,13757.91,1720.52,8024.41
-1.6117145,-2.5719504,2008/2/20,2.4,0.0,0.75,3.5,103.1,3.6,105.7,5.5,31178.0,32624.0,1309161.7,12427.26,2327.1,1360.03,13310.37,1687.91,7894.47
-1.6853149,-2.6276212,2008/2/21,2.4,0.0,0.75,3.5,103.1,3.6,105.7,5.5,31178.0,32624.0,1309161.7,12284.3,2299.78,1342.53,13688.28,1704.36,8085.93
